07/07/2022,5.583333,19.483333
07/08/2022,5.600000,19.483333
07/09/2022,5.600000,19.466667
07/10/2022,5.616667,19.466667
07/11/2022,5.616667,19.466667
07/12/2022,5.633333,19.466667
07/13/2022,5.633333,19.450000
07/14/2022,5.650000,19.450000
07/15/2022,5.650000,19.450000
07/16/2022,5.666667,19.433333
07/17/2022,5.666667,19.433333
07/18/2022,5.683333,19.433333
07/19/2022,5.683333,19.416667
07/20/2022,5.700000,19.416667
07/21/2022,5.700000,19.400000
07/22/2022,5.716667,19.400000
07/23/2022,5.716667,19.383333
07/24/2022,5.733333,19.383333
07/25/2022,5.750000,19.366667
07/26/2022,5.750000,19.366667
07/27/2022,5.766667,19.350000
07/28/2022,5.766667,19.350000
07/29/2022,5.783333,19.333333
07/30/2022,5.783333,19.316667
07/31/2022,5.800000,19.316667
08/01/2022,5.816667,19.300000
08/02/2022,5.816667,19.283333
08/03/2022,5.833333,19.266667
08/04/2022,5.833333,19.266667
08/05/2022,5.850000,19.250000
08/06/2022,5.850000,19.233333
08/07/2022,5.866667,19.216667
08/08/2022,5.866667,19.216667
08/09/2022,5.883333,19.200000
08/10/2022,5.900000,19.183333
08/11/2022,5.900000,19.166667
08/12/2022,5.916667,19.150000
08/13/2022,5.916667,19.133333
08/14/2022,5.933333,19.116667
08/15/2022,5.933333,19.100000
08/16/2022,5.950000,19.083333
08/17/2022,5.950000,19.066667
08/18/2022,5.966667,19.050000
08/19/2022,5.966667,19.033333
08/20/2022,5.983333,19.016667
08/21/2022,6.000000,19.000000
08/22/2022,6.000000,18.983333
08/23/2022,6.016667,18.966667
08/24/2022,6.016667,18.950000
08/25/2022,6.033333,18.933333
08/26/2022,6.033333,18.916667
08/27/2022,6.050000,18.900000
08/28/2022,6.050000,18.883333
08/29/2022,6.066667,18.866667
08/30/2022,6.066667,18.850000
08/31/2022,6.083333,18.833333
09/01/2022,6.083333,18.800000
09/02/2022,6.100000,18.783333
09/03/2022,6.100000,18.766667
09/04/2022,6.116667,18.750000
09/05/2022,6.116667,18.733333
09/06/2022,6.133333,18.716667
09/07/2022,6.133333,18.683333
09/08/2022,6.150000,18.666667
09/09/2022,6.150000,18.650000
09/10/2022,6.166667,18.633333
09/11/2022,6.166667,18.616667
09/12/2022,6.183333,18.600000
09/13/2022,6.183333,18.566667
09/14/2022,6.200000,18.550000
09/15/2022,6.200000,18.533333
09/16/2022,6.216667,18.516667
09/17/2022,6.216667,18.483333
09/18/2022,6.233333,18.466667
09/19/2022,6.233333,18.450000
09/20/2022,6.250000,18.433333
09/21/2022,6.250000,18.416667
09/22/2022,6.266667,18.383333
09/23/2022,6.266667,18.366667
09/24/2022,6.283333,18.350000
09/25/2022,6.283333,18.333333
09/26/2022,6.300000,18.316667
09/27/2022,6.300000,18.283333
09/28/2022,6.316667,18.266667
09/29/2022,6.316667,18.250000
09/30/2022,6.333333,18.233333
10/01/2022,6.333333,18.216667
10/02/2022,6.350000,18.200000
10/03/2022,6.350000,18.166667
10/04/2022,6.366667,18.150000
10/05/2022,6.366667,18.133333
10/06/2022,6.383333,18.116667
10/07/2022,6.383333,18.100000
10/08/2022,6.400000,18.083333
10/09/2022,6.400000,18.066667
10/10/2022,6.416667,18.050000
10/11/2022,6.433333,18.016667
10/12/2022,6.433333,18.000000
10/13/2022,6.450000,17.983333
10/14/2022,6.450000,17.966667
10/15/2022,6.466667,17.950000
10/16/2022,6.483333,17.933333
10/17/2022,6.483333,17.916667
10/18/2022,6.500000,17.900000
10/19/2022,6.500000,17.883333
10/20/2022,6.516667,17.866667
10/21/2022,6.533333,17.850000
10/22/2022,6.533333,17.833333
10/23/2022,6.550000,17.816667
10/24/2022,6.566667,17.800000
10/25/2022,6.566667,17.800000
10/26/2022,6.583333,17.783333
10/27/2022,6.600000,17.766667
10/28/2022,6.600000,17.750000
10/29/2022,6.616667,17.733333
10/30/2022,6.633333,17.716667
10/31/2022,6.650000,17.700000
11/01/2022,6.650000,17.700000
11/02/2022,6.666667,17.683333
11/03/2022,6.683333,17.666667
11/04/2022,6.683333,17.666667
11/05/2022,6.700000,17.650000
11/06/2022,6.716667,17.633333
11/07/2022,6.733333,17.633333
11/08/2022,6.733333,17.616667
11/09/2022,6.750000,17.600000
11/10/2022,6.766667,17.600000
11/11/2022,6.783333,17.583333
11/12/2022,6.800000,17.583333
11/13/2022,6.800000,17.566667
11/14/2022,6.816667,17.566667
11/15/2022,6.833333,17.550000
11/16/2022,6.850000,17.550000
11/17/2022,6.850000,17.533333
11/18/2022,6.866667,17.533333
11/19/2022,6.883333,17.533333
11/20/2022,6.900000,17.516667
11/21/2022,6.916667,17.516667
11/22/2022,6.916667,17.516667
11/23/2022,6.933333,17.516667
11/24/2022,6.950000,17.500000
11/25/2022,6.966667,17.500000
11/26/2022,6.983333,17.500000
11/27/2022,6.983333,17.500000
11/28/2022,7.000000,17.500000
11/29/2022,7.016667,17.500000
11/30/2022,7.033333,17.500000
12/01/2022,7.050000,17.500000
12/02/2022,7.050000,17.500000
12/03/2022,7.066667,17.500000
12/04/2022,7.083333,17.500000
12/05/2022,7.100000,17.500000
12/06/2022,7.100000,17.500000
12/07/2022,7.116667,17.500000
12/08/2022,7.133333,17.500000
12/09/2022,7.133333,17.500000
12/10/2022,7.150000,17.516667
12/11/2022,7.166667,17.516667
12/12/2022,7.166667,17.516667
12/13/2022,7.183333,17.516667
12/14/2022,7.200000,17.533333
12/15/2022,7.200000,17.533333
12/16/2022,7.216667,17.550000
12/17/2022,7.233333,17.550000
12/18/2022,7.233333,17.550000
12/19/2022,7.250000,17.566667
12/20/2022,7.250000,17.566667
12/21/2022,7.266667,17.583333
12/22/2022,7.266667,17.583333
12/23/2022,7.283333,17.600000
12/24/2022,7.283333,17.600000
12/25/2022,7.300000,17.616667
12/26/2022,7.300000,17.616667
12/27/2022,7.300000,17.633333
12/28/2022,7.316667,17.650000
12/29/2022,7.316667,17.650000
12/30/2022,7.316667,17.666667
12/31/2022,7.333333,17.683333
